РИДА-222210 (ш.ГАЗ-2705) (ЗМЗ-40630А-4L-2,3-98-5М);15,3
РИДА-222211 (ш.ГАЗ-27057) (ГАЗ-560-4L-2,134-95-5М);13,7
РК-12000Т-ЗИЛ-5302АР (Д-245.9Е2-4L-4,75-136-5М);21,4
САЗ-3502;28
САЗ-3503, -3504;26
САРЗ-3976 (ЗМЗ-511.10-8V-4,25-120-4М);30
СЕАЗ-11113 (дв. ВАЗ-11113);5,2
СЕМАР-3234-32 (15 мест) (ЗМЗ-40630А-4L-2,3-98-5М);16,7
СЕМАР-323400 (13 мест) (ЗМЗ-4026.10-4L-2,445-100-5М);17,7
ТА-943А, -943Н;22,5
ТА-949А, -1А4;24
УАЗ-2206 (11 мест) (ЗМЗ-40210L-4L-2,445-100-4М);16,5
УАЗ-2206 (11 мест) (УМЗ-4178-4L-2,445-92-4М);17,2
УАЗ-220601;17
УАЗ-220602;22
УАЗ-220602 (11 мест) (ЗМЗ-40210L-4L-2,445-74-4М);16,3
УАЗ-22069 (11 мест) (УМЗ-4218.10-4L-2,89-98-4М);16,8
УАЗ-22069-04 (дв. УМЗ-4218ОА) 4WD ;16,3
УАЗ-220692-04 (дв. ЗМЗ-410400) 4WD ;15,5
УАЗ-220694 (11 мест) (УМЗ-42130Н-4L-2,89-104-4М);15,3
УАЗ-220694-04 (дв. УМЗ-4213ОН) 4WD ;15
УАЗ-3151 (дв. ЗМЗ-402.1) 4WD ;15
УАЗ-31512 (дв. ЗМЗ-402) 4WD ;17,5
УАЗ-31512 (дв. УМЗ-4178OB) 4WD ;15,2
УАЗ-31512 (дв. УМЗ-4218.10) 4WD  ;15
УАЗ-31512 (ЗМЗ-4025.10-4L-2,45-90-4М);15,5
УАЗ-31512 (ЗМЗ-40260F-4L-2,445-100-4М);15,4
УАЗ-31512 (УМЗ-4178-4L-2,445-76-4М);15,1
УАЗ-31512, -01 (дв. УМЗ-4178) 4WD ;15,2
УАЗ-31514 (дв. ЗМЗ-40210) 4WD ;14,8
УАЗ-31514 (дв. ЗМЗ-403) 4WD ;15,2
УАЗ-31514 (дв. УМЗ-4178) 4WD;15,7
УАЗ-31514 (дв. УМЗ-4218.10) 4WD ;15
УАЗ-31514 (ЗМЗ-40210L-4L-2,445-81-4М);15,5
УАЗ-31514 (ЗМЗ-4025.10-4L-2,445-90-4М);16,7
УАЗ-31514 (УМЗ-402100-4L-2,445-74-4М);15,6
УАЗ-31514 (УМЗ-41780В-4L-2,445-76-4М);15,8
УАЗ-31514 3 2,4TD 4WD ;9,3
УАЗ-315142-012 (дв. ЗМЗ-4021OL)4WD  ;14,8
УАЗ-315143-095 (дв. 4Ct 90-1ME) 4WD;9,3
УАЗ-315148-053, -095 (дв. ЗМЗ-5143, 5143.10) 4WD ;9,6
"УАЗ-31517 (HR 492 НТА фирмы ""VМ""-4L-2,393-100-4М)";11
УАЗ-31519 (дв. ОМ-616) 4WD ;10,7
УАЗ-31519 (дв. УМЗ-4178ОВ) 4WD ;14,3
УАЗ-31519 (УМЗ-4218-4L-2,89-84-4М);15,9
УАЗ-31519 (УМЗ-4218-4L-2,89-98-4М);14,9
УАЗ-31519 (УМЗ-4218.10-4L-2,89-98-4М);14,5
УАЗ-31519, -017, -095-01 (дв. УМЗ-4218, -4218ОА) 4WD ;15
УАЗ-315195 (ЗМЗ-4090011-4L-2,693-128-5М);13,5
УАЗ-315195 Hunter (ЗМЗ-40900G-4L-2,693-128-4М);13,8
УАЗ-315195, -030 (дв. ЗМЗ-4090OJ, ;16,2
УАЗ-3153 (дв. УМЗ-4218) 4WD;14,3
УАЗ-3153 (УМЗ-4218-4L-2,89-84-4М);15,4
УАЗ-3153 СБА-4УМ (брон.) (УМЗ-4218-10 -4L-2,89-98-4М);16,6
"УАЗ-3159 ""Барс"" (ЗМЗ-4092.10-4L-2,7-133-5М)";16,5
УАЗ-31601 (дв. УМЗ-421.10-10) 4WD;16,1
УАЗ-31601 (УМЗ-421.10-10-4L-2,89-98-5М);15,3
УАЗ-31602 (дв. ЗМЗ-409) 4WD ;14,4
УАЗ-31604 (VM-425LtrV-4L-2,5-105-5М);13,2
УАЗ-31605 (дв. УМЗ-421300) 4WD;14,3
УАЗ-3162 СБА 10У (брон.) (УМЗ-421.10-4L-2,89-98-4М);16
УАЗ-31622 (ЗМЗ-4092.10-4L-2,69-130-5М);13,7
УАЗ-31622 2,7i (дв. ЗМЗ-409) 4WD ;14,3
УАЗ-31625 (дв. УМЗ 4215) 4WD ;17,3
"УАЗ-3163-10 ""Патриот"" (ЗМЗ-40900R-4L-2,693-128-5М)";13,5
УАЗ-3163, -010, -020, -030, -118, -230, ;12,5
УАЗ-31631-332 2,3Hpi (дв. Iveco F1A, 85 kW) 4WD ;10,8
УАЗ-3303 (4L-2,446-90-4М);16,5
УАЗ-3303-0001011АПВ-04-01 (4L-2,445-92-4М);17,5
УАЗ-330301;16
УАЗ-33032, -3332-01;21,5
"УАЗ-33094 ""Фермер"" (УМЗ-4218-4L-2,89-84-4М)";16,8
"УАЗ-3741 ""ДИСА-1912 Заслон"" (4L-2,445-92-4М)";17,6
УАЗ-3741 (УМЗ-4178-4L-2,446-76-4М);16,8
УАЗ-3741 (УМЗ-4178-4L-2,446-90-4М);16,5
УАЗ-374101;16
УАЗ-374101, -396201;17
УАЗ-3741АЗ (11 мест) (ЗМЗ-40210L-4L-2,445-75-4М);16,6
УАЗ-3909 (АПВ-У-05) (УМЗ-4178-4L-2,445-92-4М);17
УАЗ-3909 (г/п) (ЗМЗ-40210L-4L-2,445-81-4М);17,3
УАЗ-3909 (г/п) (УМЗ-4178-4L-2,445-76-4М);18,5
УАЗ-3909 (г/п) (УМЗ-4178-4L-2,445-90-4М);16,5
УАЗ-3909 (УМЗ-4178-4L-2,446-92-4М);16,8
"УАЗ-39099 ""Фермер"" (г/п) (УМЗ-4218.10-4L-2,89-98-4М)";18
"УАЗ-390992 (г/п; ЗМЗ-410400-4L-2,89-85-4М)";17
УАЗ-390994 (дв. УМЗ-4213ОН) 4WD – 14,3 Б ;14,3
УАЗ-3962 (дв. УМЗ-417-809, -4178) 4WD ;20
УАЗ-3962 (УМЗ-4178-4L-2,445-90-4М);17,5
УАЗ-3962 (УМЗ-41780В-4L-2,445-76-5М);15,6
УАЗ-396202 (ЗМЗ-40210L-4L-2,445-81-4М);17,5
УАЗ-39623 (УМЗ-4178-4L-2,445-76-4М);17,2
УАЗ-396252 (ЗМЗ-40210L-4L-2,445-74-4М);16,2
УАЗ-396252 (ЗМЗ-410400-4L-2,89-85-4М);17
УАЗ-39629 (дв. УМЗ-4218) 4WD;21,9
УАЗ-39629 (УМЗ-4218-4L-2,89-84-4М);17,8
УАЗ-39629 (УМЗ-421800-4L-2,89-84-4М);18
УАЗ-396294-016 (дв. УМЗ-4213ОН) 4WD ;14,3
УАЗ-451, -451Д, -451ДМ, -451М;14
УАЗ-452 (мод. А, -АС, -В);17
УАЗ-452, -452Д, -452ДМ;16
УАЗ-469 2,9 (дв. УМЗ-4218.10) 4WD ;17,1
Урал-326031 (ЯМЗ-236НЕ2-6V-11,15-230-5М);29,9
Урал-355, -355М, -355МС;30
Урал-375С, -375СК. -375СК-1, -375СН;49
Урал-377, -377Н;44
Урал-377С, -377СК, -377СН;44
Урал-4320-0111-41(брон.) (ЯМЗ-236НЕ2-6V-11,15-230-5М);33,3
Урал-4320, -43202;32
Урал-43202-0111-31 (ЯМЗ-238М2-8V-14,86-240-5М);26
Урал-4420, -44202;31
Урал-45286-01 (ЯМЗ-236НЕ2-6V-11,15-230-5М);44,5
Урал-49472;53
Урал-5557;34
Урал-55571 (ЯМЗ-236-6V-11,15-180-5М);34,5
Урал-Ивеко-633913 (Iveco-6L-12,88-380-16М);25,8
ЯАЗ-5267 (6L-10,35-258-6М);34
ЯАЗ-6211;50,6
AAB 9000 CSE 2,3T ;11,9
Acura MDX 3,5i (5АКПП) AWD ;13,1
Acura MDX 3,7i (5АКПП) AWD ;13,5
Alfa Romeo 116 2.4 td (5L-2,387-150-6M);8,3
Alfa Romeo 146 1,4i;6,9
Alfa Romeo 146 1,6i ;7,1
Alfa Romeo 147 1,6iTS ;8,3
Alfa Romeo 147 2,0i ;8,5
Alfa Romeo 156 1,8i ;7,9
Alfa Romeo 156 1,9GTD ;6,4
Alfa Romeo 156 2,0i T. Spark;8,6
Alfa Romeo 156 2,4JTD ;7,9
Alfa Romeo 164 2,0i Twin Spark;8,2
Alfa Romeo 164L 3,0i;12,1
Alfa Romeo 166 2,4JTD ;8,6
Alfa Romeo 166 2.0 (4L-1,969-155-6M);9,9
Alfa Romeo 166 2.5 V6 24V (6V-2,492-190-4A);13,1
Alfa Romeo 166 3,2i ;11,9
Alfa Romeo Crosswagon 1,9JTD 4х4 ;8,1
Alfa Romeo Sport Wagon 1,3i;8,1
Audi 100 1,8 ;9,1
Audi 100 1,8i ;10,5
Audi 100 2,0 ;9,8
Audi 100 2,0i;9,7
Audi 100 2,0i ;10,8
Audi 100 2,2i ;10
Audi 100 2,2i Quattro ;11,2
Audi 100 2,2Ti Quattro S4 ;13,1
Audi 100 2,3i ;10,1
Audi 100 2,3i Quattro ;10,9
Audi 100 2,4D ;8,3
Audi 100 2,5TDi ;7,1
Audi 100 2,6i ;11,2
Audi 100 2,6i Quattro ;12,1
Audi 100 2,8i ;11,4
Audi 100 2.3 (5L-2,309-133-5M);10,1
Audi 100 Avant 2,5 TDi ;8,6
Audi 100CC 2,0TD;7,1
Audi 200 2,2Ti ;10,5
Audi 200 2,2Ti Avant Quattro ;12,2
Audi 80 1,6 ;7,9
Audi 80 1,6D ;6,7
Audi 80 1,6TD ;6,7
Audi 80 1,8 ;9,4
Audi 80 1,8 Quattro ;9,4
Audi 80 1,8S;8,6
Audi 80 1,9 ;9,3
Audi 80 1,9i ;8,9
Audi 80 1,9TDi ;6,9
Audi 80 1.6 (4L-1,595-75-5M);8,5
Audi 80 2,0i ;10,3
Audi 80 2,2Ti Quattro;12,5
Audi 80 2,3i;10,2
Audi 80 2,6E ;10,3
Audi 80 В4 1,9TDi ;6,8
Audi 90 2,0i;8,9
Audi 90 2,2i ;9
Audi 90 2,3i ;10,2
Audi A3 1,6i ;7,4
Audi A3 1,8T ;8,8
Audi A4 1,6i ;8,2
Audi A4 1,8i ;8,5
Audi A4 1,8T;9,5
Audi A4 1,8T ;9,3
Audi A4 1,8T Quattro;10,5
Audi A4 1,8TFSi ;9
Audi A4 1,9TDi;7
Audi A4 1,9TDi ;6,5
Audi A4 1.6 (4L-1,595-101-5M);8,6
Audi A4 1.8 (4L-1,781-125-4A);10
Audi A4 1.8 (4L-1,781-125-5M);9,5
Audi A4 2,0i ;8,6
Audi A4 2,0TDi ;6,7
Audi A4 2,0TFSi ;8,9
Audi A4 2,4i ;10,6
Audi A4 2,5TDi ;8,2
Audi A4 2,6i ;10,3
Audi A4 2,8i Quattro ;13,1
Audi A6 1,8i ;8,6
Audi A6 1,8T ;10,5
Audi A6 1,8T Quattro ;10,9
Audi A6 1,9TDi ;6,8
Audi A6 1.8 Т (4L-1,781-150-5M);9,1
Audi A6 2,0i;9,5
Audi A6 2,0i ;8,9
Audi A6 2,0TDi ;7,1
Audi A6 2,0TFSi ;9,3
Audi A6 2,4i ;13,7
Audi A6 2,4i Quattro ;13,9
Audi A6 2,5TDi ;9,3
Audi A6 2,5TDi (6АКПП) ;9,1
Audi A6 2,6i ;12,9
Audi A6 2,6i Quattro ;14,1
Audi A6 2,7TDi ;8,4
Audi A6 2,7Ti Quattro ;12,5
Audi A6 2,8FSi ;12
Audi A6 2,8FSi (6АКПП) ;13,3
Audi A6 2,8FSi (7АКПП) ;11,8
Audi A6 2,8i;12,8
Audi A6 2,8i Quattro ;14,2
Audi A6 2.0 (4L-1,984-115-5M);9,4
Audi A6 2.4 (6V-2,393-165-5M);10,6
Audi A6 2.4 (6V-2,393-177-CVT);11,2
Audi A6 2.4 quattro (6V-2,393-170-5A);12,2
Audi A6 2.5 tdI (5L-2,461-140-6M);6,9
Audi A6 2.6 (6V-2,598-150-5M);10
Audi A6 2.7 Biturbo quattro (6V-2,671-250-5A);13,2
Audi A6 2.8 (6V-2,771-193-5A);11,5
Audi A6 2.8 quattro (6V-2,771-193-5A);13
Audi A6 3,0i ;11
Audi A6 3,0i Quattro ;13,6
Audi A6 3,0TDi (6АКПП) Quattro ;9
Audi A6 3,0TDi Quattro ;8,1
Audi A6 3,0TFSi (6АКПП) Quattro ;12,2
Audi A6 3,2FSi ;12,4
Audi A6 3,2FSi Quattro ;12,8
Audi A6 3.0 quattro (6V-2,976-220-5A);13,1
Audi A6 3.0 quattro (6V-2,976-220-6A);12,9
Audi A6 3.2 quattro (6V-3,123-255-6A);11,6
Audi A6 4,2FSi (6АКПП) Quattro ;14,3
Audi A6 4,2i Quattro ;15,9
Audi A6 4.2 quattro (8V-4,172-300-5A);14,8
Audi A6 4.2 quattro (8V-4,172-335-6A);13,1
Audi A6 Allroad 2,7Ti Quattro ;12,5
Audi A6 Avant 2,4i Quattro ;13,1
Audi A6 Lim 2,7Ti (5АКПП) Quattro ;13,1
Audi A8 2,5TDi Quattro ;9,7
Audi A8 2,8i ;12,3
Audi A8 2,8i Quattro ;13,3
Audi A8 2,8i V5 Quattro ;12,9
Audi A8 2.8 (6V-2,771-174-5A);11,5
Audi A8 3,0TDi (6АКПП) Quattro ;9,5
Audi A8 3,2FSi (6АКПП) Quattro;12,5
Audi A8 3,3TDi Quattro ;9,8
Audi A8 3,7i ;13,4
Audi A8 3,7i Quattro ;13,7
Audi A8 4,0TDi (6АКПП) Quattro ;10,6
Audi A8 4,2FSi (6АКПП) Quattro;15
Audi A8 4,2i Quattro ;16,2
Audi A8 4,2TDi Quattro ;10,9
Audi A8 4.2 (8V-4,172-300-4A);14,2
Audi A8 4.2 quattro (8V-4,172-300-4A);14,4
Audi A8 4.2 quattro (8V-4,172-336-6A);13,4
Audi A8L 4,2FSi (6АКПП) Quattro ;15,1
Audi A8L 6,0i Quattro ;16,6
Audi Allroad 2,0TDi Quattro ;7,5
Audi Allroad 2,5TDi (5АКПП) ;10,3
Audi Allroad 2,5TDi Quattro ;9,3
Audi Allroad 2,7Ti (5АКПП) Quattro ;13,3
Audi Allroad 2.7 quattro (6V-2,671-250-5A);14,2
Audi Q5 2,0TFSi (7АКПП) Quattro ;11,4
Audi Q7 3,0TDi (6АКПП) Quattro ;12,2
Audi Q7 3,0TDi Quattro ;11,3
Audi Q7 3.0 tdI (6V-2,967-233-6A);12,3
Audi Q7 4,2FSi Quattro ;15,1
Audi Q7 4,2TDi (6АКПП) Quattro ;14,1
Audi S8 4,2i 4WD ;16,2
Audi V8 3,5i Quattro ;13,5
Avia A-20F;11
Avia A-20H, A-21K, -21N;11
Avia A-30F, -30KSU, -31KSU;13
Avia A-30KS;15
Avia A-30N, A-31L, -31N, -31P;13
Avstro-Fiat CDN-130;26
Bentley Continental GT 6,0i (6АКПП) ;19,4
BMW 120d 2,0TD (6АКПП) ;6,3
BMW 316 1,8i ;9,2
BMW 316i ;9,5
BMW 316i (4L-1,596-102-5M);7,7
BMW 318 ;9,3
BMW 318i ;10,5
BMW 318i (4L-1,995-143-5M);8,3
BMW 318iA (4L-1,995-143-5A);9,1
BMW 318iS ;10,5
BMW 320i ;11,6
BMW 320i 2,0i (5АКПП) ;10,6
BMW 320iA (6L-1,991-150-5A);10,3
BMW 324D ;8,8
BMW 325 2,5i (5АКПП) ;11
BMW 325 TDS ;8,1
BMW 325CI (6L-2,494-192-5A);10,4
BMW 325i ;10,5
BMW 328 3,0i (6АКПП);10,3
BMW 330xi 3,0i 4WD ;10,9
BMW 518i ;9,3
BMW 520i ;11,2
BMW 520i (6L-1,991-150-5M);9,9
BMW 520iA (6L-1,991-150-5A);10
BMW 520Ti ;11,7
BMW 523i (6L-2,494-170-5M);9,6
BMW 523i 2,5i ;11,3
BMW 523iA (6L-2,494-170-5A);10,9
BMW 524D ;8,8
BMW 524D 2,4TD ;7,4
BMW 525 IA (6L-2,494-170-5A);10,4
BMW 525 TD ;9,8
BMW 525d 2,5TD ;7,6
BMW 525d 2,5TD (5АКПП) ;8,2
BMW 525d 2,5TDS (6АКПП) ;8,6
BMW 525i ;12,5
BMW 525i (6L-2,494-192-5M);10
BMW 525i 2,5i ;13,2
BMW 525i 2,5i (6АКПП) ;12,8
BMW 525iA (6L-2,497-218-6A);10,2
BMW 528i ;12,4
BMW 528i (6L-2,793-193-5M);10,4
BMW 528iA (6L-2,793-193-4A);11,4
BMW 528iA (6L-2,793-193-5A);10,8
BMW 530D 2.9 (6L-2,926-184-5A);9,4
BMW 530d 3,0d (6АКПП) ;8,6
BMW 530d 3,0TD (5АКПП) ;9,2
BMW 530d 3,0TDi (5AКПП) ;9,2
BMW 530d GT 3,0d (8АКПП) ;8,6
BMW 530i ;12,7
BMW 530i (6L-2,979-231-5M);10,7
BMW 530i 3,0i ;11,4
BMW 530i 3,0i (6АКПП) ;11,3
BMW 530iA (6L-2,979-231-5A);11,8
BMW 530iA (6L-2,979-231-6A);10,8
BMW 530xi 3,0i 4WD ;11,2
BMW 535i ;11,6
BMW 535i 3,5i ;11,2
BMW 540i;15,2
BMW 545i (8V-4,398-333-6M);11,5
BMW 545i 4,4i (6АКПП) ;12,9
BMW 545iA (8V-4,398-333-6A);12,3
BMW 633i ;11,2
BMW 645Ci 4,4i (6АКПП);13,6
BMW 650i (6АКПП);13,8
BMW 725 2,5TDS ;7,9
BMW 725 tdS (6L-2,497-143-5A);10,1
BMW 728i ;11,6
BMW 730d 3,0TD ;9,5
BMW 730d 3,0TD (5АКПП) ;9,7
BMW 730d 3,0TD (6АКПП) ;10,1
BMW 730d 3,0TDi (6AКПП) ;10,5
BMW 730i;12,8
BMW 735i ;13,1
BMW 735i  ;12,4
BMW 735i (6L-3,43-211-5M);12,8
BMW 735iA (8V-3,498-235-5A);13,7
BMW 735iA (8V-3,6-272-6A);12,3
BMW 735iA 3,6i (6АКПП) ;12,5
BMW 735iL ;13,4
BMW 740 AL;16,2
BMW 740d 4,0TD (5АКПП) ;11,2
BMW 740d 4,0TD (6АКПП) ;10,5
BMW 740i ;15,5
BMW 740i (8V-4,398-286-5A);13,4
BMW 740i 3,0i (6АКПП);12,3
BMW 740IL 4,4i (4АКПП) ;14,5
BMW 740iLA (8V-4,0-306-6A);12,8
BMW 740Li 4,0i (6АКПП);13,6
BMW 745d 4,4TD (6АКПП) ;10,9
BMW 745iLA (8V-4,398-333-6A);12,8
BMW 745Li ;13,8
BMW 750 ILA (12V-5,38-326-5A);15,8
BMW 750i ;16,3
BMW 750i 4,8i (6АКПП) ;13,8
BMW 750i LA ;16,3
BMW 750iLA (8V-4,799-367-6A);13,2
BMW 750Li 4,4i (6АКПП) ;14,5
BMW 760i 6,0i (6АКПП) ;15,7
BMW 760iLA (12V-5,972-445-6A);15,1
BMW M3 (6L-3,201-321-5M);11
BMW M3 (6L-3,201-321-6M);10,7
BMW M6 5,0i (7АКПП) ;17,7
BMW X3 2,5i (5АКПП);13,1
BMW X3 3,0i (5АКПП) ;13,3
BMW X3 3,0si (6АКПП);11,4
BMW X5 3,0D ;9,5
BMW X5 3,0D (6АКПП) ;9,7
BMW X5 3,0D (6АКПП) 4WD ;9,7
BMW X5 3,0d (6АКПП) xDrive ;9,7
BMW X5 3,0i 4WD ;14,2
BMW X5 3,0Si (6АКПП) ;12,1
BMW X5 4,4i ;13,8
BMW X5 4,6is 4WD;15,7
BMW X5 4,8i (6АКПП) ;15,8
BMW X5 4.4 (8V-4,398-286-5A);15,8
BMW X5 4.8 (8V-4,799-360-6A);15,5
BMW X6 3,5i (6АКПП) ;14,7
BMW X6 30d (6АКПП) xDrive ;9,9
BMW X6 35i 3,0i (6АКПП) xDrive;13,3
BMW X6 50i 4,4i (6АКПП) xDrive ;16,6
Buick Enclave 3,6i (6АКПП) 4WD;14,3
Cadillac BLS 1,9TD ;8,6
Cadillac BLS 1,9TD (6АКПП) ;9
Cadillac CTS 3,6i (6АКПП);11,3
Cadillac CTS 3,6i (6АКПП) 4WD ;12,4
Cadillac DeVille DTS 4,6i ;13,7
Cadillac Eldorado 4,9i ;15,2
Cadillac Escalada 6.0 (8V-5,967-350-4A);19,3
Cadillac Escalade 6,0i 4WD;18,1
Cadillac Escalade 6,2i (6АКПП);18,7
Cadillac Escalade 6,2i (6АКПП) ;18,7
Cadillac Seville 4,6i ;15,2
Cadillac SRX 4.6 4WD (8V-4,565-325-5A);15,2
Chepel D-450;22
Chepel D-450.86;25
Chery A5 2,0i ;8,9
Chery Tiggo 1,6i ;8,1
Chery Tiggo 2,0i ;9,1
Chevrolet Astro 4,3i 4WD ;13,8
Chevrolet Astro Van 4.3 (6V-4,3-186-4A);17,9
Chevrolet Aveo 1,2i ;6,6
Chevrolet Aveo 1,4i;6,8
Chevrolet Aveo 1,4i ;6,7
Chevrolet Blaser 2,8i 4WD ;12,9
Chevrolet Blaser 4,3i ;14,4
Chevrolet Blazer 116 DW (6V-4,3-180-4A);15
Chevrolet Blazer 3506 (4L-2,198-106-5M);11,6
Chevrolet Blazer 4,3i ;16,7
Chevrolet Blazer 4.3 ST 110506 (6V-4,292-193-5M);14
Chevrolet Blazer LT (6V-4,292-193-4A);15,5
Chevrolet Blazer LT 4.3 (6V-4,3-199-4A);15,8
Chevrolet Caprice 5.7 (8V-5,733-264-4A);16,2
Chevrolet Caprice Classic 4.3 V8 (8V-4,312-203-4A);16,5
Chevrolet Captiva 3,2i (5АКПП) AWD ;12,4
Chevrolet Cavaler 2,2i ;9
Chevrolet Cavalier 2.2i (4L-2,190-122-5M);8,5
Chevrolet Chevy Van (8V-5,73-197-3A);19
Chevrolet Chevy Van (8V-5,733-300-4A);21,5
Chevrolet Chevy Van 5,7i ;16,2
Chevrolet Egvinox 3,4i 4WD;11,9
Chevrolet Epica 2,0i;9,5
Chevrolet Epica 2,5i (5АКПП) ;10,9
Chevrolet Evanda 2,0i ;9,1
Chevrolet Evanda 2.0 (4L-1,998-131-4A);10,4
Chevrolet Explorer (Conversion Van) 5,3i AWD ;8,6
Chevrolet Explorer 5,4i (5АКПП) AWD ;16,9
Chevrolet Express 5,7i ;18,5
Chevrolet Express 5.3 G 1500 (7 мест) (8V-5,327-286-4A);19,7
Chevrolet Lacetti 1,4i ;7,6
Chevrolet Lacetti 1,6i ;7,6
Chevrolet Lacetti 1,8i ;8,2
Chevrolet Lacetti 1.6 (4L-1,598-109-4A);8,2
Chevrolet Lacetti 1.6 (4L-1,598-109-5M);7,6
Chevrolet Lanos 1.5 (4L-1,498-86-5M);8
Chevrolet Lumina 3,1 APV ;12,8
Chevrolet Lumina 3,2i ;12,5
Chevrolet Malibu 2,4i ;10,3
Chevrolet Niva (ВАЗ-212300, дв. ВАЗ-2123);11,5
Chevrolet Niva 2123 GLL (дв. ВАЗ2123);9,6
Chevrolet Niva 212300 (дв. ВАЗ-2123) ;9,6
Chevrolet Niva 212360 1,8i (дв. Opel Z18XE) ;10,3
Chevrolet Rezzo 1,6i ;7,5
Chevrolet Rezzo Tacuma 1,6i ;7,8
Chevrolet Spark 0,8i ;5,5
Chevrolet Spark 1,0i ;5,8
Chevrolet Suburban 5.7 (8V-5,73-210-4A);18,5
Chevrolet Suburban 6,0i (4АКПП ) 4WD ;23,3
Chevrolet Suburban 7.4 (8V-7,446-290-4A);23,3
Chevrolet Tacuma 1,6i ;7,8
Chevrolet Tahoe 5,3i (4АКПП) 4WD ;14,3
Chevrolet Tahoe 5,3i 4WD ;19,5
Chevrolet Tahoe 5,7i 4WD ;16,6
Chevrolet Tahoe 5.3 4WD (8V-5,327-273-4A);17,7
Chevrolet Tahoe 5.7 V8 4WD (8V-5,733-200-4A);18
Chevrolet Tahoe 5.7 V8 4WD (8V-5,733-200-5M);17
Chevrolet Trail Blazer 4.2 4WD (6L-4,157-273-4A);15,8
Chevrolet Trans Sport 3,4i (4АКПП) ;13,1
Chevrolet Vandura 5,7i ;22,9
Chevrolet Viva 1,8i ;7,6
Chevrolet Voyager 2.4 SE (4L-2,424-147-4A);13,2
Chevrolet Voyager 2.5 td (4L-2,499-118-5M);9,8
Chrysler 300C 2,7i (4АКПП) ;11,3
Chrysler 300C 3,0CRD (5АКПП) ;10
Chrysler 300C 3,5i;11,8
Chrysler 300C 3,5i ;11,8
Chrysler 300C Touring 5,7i (5АКПП) AWD ;16,1
Chrysler 300M 2,7i ;12,3
Chrysler 300M 3,5i;13,3
Chrysler 300M 3.5V (6V-3.518-257-4A);12,5
Chrysler Cirrus 2,5i (4АКПП) ;10,6
Chrysler Concorde 3,2LXi ;10,6
Chrysler Concorde 3,5i ;11,9
Chrysler Grand Caravan SE 3,3i (4АКПП) ;12,4
Chrysler Grand Voyager 2,4i ;12,2
Chrysler Grand Voyager 2,5CRDi ;8,9
Chrysler Grand Voyager 2,8CRDi ;9,3
Chrysler Grand Voyager 3,3i;14,5
Chrysler Grand Voyager 3,3i ;13,1
Chrysler Grand Voyager 3,3i (4АКПП) 4WD;14,3
Chrysler Grand Voyager LE 2,5TD ;10,9
Chrysler Grand Voyager LE 3,8i AWD ;14
Chrysler GS Grand Voyager 3,3i ;12,8
Chrysler LHS 3,5i (4АКПП) ;12,8
Chrysler Neon 2,0i ;8,6
Chrysler Pacifica 3,5i ;12,7
Chrysler Pacifica 3,5i (4АКПП) AWD;13,8
Chrysler Pacifica 4,0i (6АКПП) AWD ;14
Chrysler PT Cruiser 2,0i ;8,3
Chrysler Saratoga 3,0i ;12,4
Chrysler Sebring 2,0LE;9,6
Chrysler Sebring 2,4i (4АКПП) ;10,2
Chrysler Sebring 2,4L ;10
Chrysler Sebring LX 2,7i;11,3
Chrysler Status LX 2.5 V6 (6V-2,497-163-4A);11,5
Chrysler Stratus 2,0i ;9
Chrysler Stratus 2,5i;10,5
Chrysler Town Country 3,3i (3АКПП) ;13,2
Chrysler Town Country 3,8i ;14,4
Chrysler Town Country 3,8i (4АКПП);13,8
Chrysler Town Country 3,8i (4АКПП) ;16,6
Chrysler Town Country 3,8i 4WD ;15,3
Chrysler Vision 3,5i ;13,1
Chrysler Voyager 2,0L ;9,9
Chrysler Voyager 2,4i ;12,1
Chrysler Voyager 2,5i ;11,8
Chrysler Voyager 2,5TD LE, GS ;10,9
Chrysler Voyager 2,8CRDi (4АКПП) ;9,1
Chrysler Voyager 3,0i ;11,2
Chrysler Voyager 3,3i (4АКПП) ;13,1
Chrysler Voyager SE2,4i ;10,1
Citroen AX 1,0i ;6,2
Citroen Berlingo 1,4i ;7,4
Citroen Berlingo 1,6HDi ;6
Citroen Berlingo 1,6i ;8,4
Citroen Berlingo 1,8i ;8,3
Citroen Berlingo 1,9D ;7,6
Citroen Berlingo 1.4 (4L-1,361-75-5M);8,1
Citroen Berlingo 1.8 (4L-1,762-90-5M);9,1
Citroen Berlingo 1.9D (4L-1,868-69-5M);7,4
Citroen Berlingo MF 1,8i ;8,6
Citroen Berlingo Multispace 1,6i;8,5
Citroen Berlingo SX 2,0Hdi ;6,7
Citroen BX 1,4 ;8,1
Citroen BX 1,6 ;10,1
Citroen BX 19 1,9D ;6,7
Citroen BX 2,0;10,9
Citroen C4 1,6HDi ;5,4
Citroen C4 1,6i (4АКПП) ;8,6
Citroen C5 1,6HDi ;6,2
Citroen C5 2,0HDi ;6,8
Citroen C5 2,0HDi (6АКПП) ;7,9
Citroen C5 2,0i ;9,8
Citroen C5 2,0i (4АКПП) ;11,4
Citroen C5 2,2HDi;7,3
Citroen C5 2,2HDi ;7
Citroen C5 2,7HDi (6АКПП) ;9
Citroen C5 2.0 (4L-1,997-136-4A);10,4
Citroen C5 2.0 (4L-1,997-140-5M);8,9
Citroen C5 3,0i, Exclusive;11,2
